dataid,devicename,sensor,sensorid,value,dbtimestamp
54210637,NDS015,Soil EC,11,1423.0,2025-02-23 00:00:17.521612
54210636,NDS015,Soil Temperature,8,27.4,2025-02-23 00:00:17.521612
54210640,NDS015,Soil Phosphorus,13,65535.0,2025-02-23 00:00:17.521612
54210635,NDS015,Soil Moisture,9,39.6,2025-02-23 00:00:17.521612
54210641,NDS015,Soil Potassium,14,65535.0,2025-02-23 00:00:17.521612
54210638,NDS015,Soil pH,10,8.0,2025-02-23 00:00:17.521612
54210571,NDS006,Soil Temperature,8,26.7,2025-02-23 00:00:12.014108
54210574,NDS006,Soil Nitrogen,12,15173.0,2025-02-23 00:00:12.014108
54210576,NDS006,Soil Potassium,14,65535.0,2025-02-23 00:00:12.014108
54210572,NDS006,Soil EC,11,1352.0,2025-02-23 00:00:12.014108
54210573,NDS006,Soil pH,10,4.5,2025-02-23 00:00:12.014108
54210575,NDS006,Soil Phosphorus,13,65535.0,2025-02-23 00:00:12.014108
54210570,NDS006,Soil Moisture,9,46.9,2025-02-23 00:00:12.014108
54210529,NDS005,Soil Potassium,14,792.0,2025-02-23 00:00:06.470242
54210526,NDS005,Soil pH,10,6.4,2025-02-23 00:00:06.470242
54210527,NDS005,Soil Nitrogen,12,323.0,2025-02-23 00:00:06.470242
54210528,NDS005,Soil Phosphorus,13,794.0,2025-02-23 00:00:06.470242
54210524,NDS005,Soil Temperature,8,26.9,2025-02-23 00:00:06.470242
54210525,NDS005,Soil EC,11,1736.0,2025-02-23 00:00:06.470242
54210523,NDS005,Soil Moisture,9,84.7,2025-02-23 00:00:06.470242
54210491,NDS012,Soil Moisture,9,39.0,2025-02-23 00:00:04.009460
54210494,NDS012,Soil pH,10,8.7,2025-02-23 00:00:04.009460
54210495,NDS012,Soil Nitrogen,12,133.0,2025-02-23 00:00:04.009460
54210492,NDS012,Soil Temperature,8,27.4,2025-02-23 00:00:04.009460
54210493,NDS012,Soil EC,11,826.0,2025-02-23 00:00:04.009460
54210497,NDS012,Soil Potassium,14,350.0,2025-02-23 00:00:04.009460
54210496,NDS012,Soil Phosphorus,13,355.0,2025-02-23 00:00:04.009460
54210487,NDS016,Soil pH,10,5.3,2025-02-23 00:00:03.192745
54210486,NDS016,Soil EC,11,1765.0,2025-02-23 00:00:03.192745
54210489,NDS016,Soil Phosphorus,13,808.0,2025-02-23 00:00:03.192745
54210490,NDS016,Soil Potassium,14,806.0,2025-02-23 00:00:03.192745
54210488,NDS016,Soil Nitrogen,12,329.0,2025-02-23 00:00:03.192745
54210485,NDS016,Soil Temperature,8,26.9,2025-02-23 00:00:03.192745
54210484,NDS016,Soil Moisture,9,72.4,2025-02-23 00:00:03.192745
54210482,NDS011,Air Temperature,2,26.508736,2025-02-23 00:00:03.099721
54210481,NDS011,CO2,1,597.0,2025-02-23 00:00:03.099721
54210483,NDS011,Humidity,3,99.34539,2025-02-23 00:00:03.099721
54210468,NDS011,Soil Phosphorus,13,577.0,2025-02-23 00:00:01.670015
54210466,NDS011,Soil pH,10,6.4,2025-02-23 00:00:01.670015
54210469,NDS011,Soil Potassium,14,574.0,2025-02-23 00:00:01.670015
54210463,NDS011,Soil Moisture,9,56.4,2025-02-23 00:00:01.670015
54210465,NDS011,Soil EC,11,1286.0,2025-02-23 00:00:01.670015
54210464,NDS011,Soil Temperature,8,26.7,2025-02-23 00:00:01.670015
54210467,NDS011,Soil Nitrogen,12,229.0,2025-02-23 00:00:01.670015
54210461,NDS012,Air Temperature,2,26.642252,2025-02-23 00:00:00.967870
54210460,NDS012,CO2,1,978.0,2025-02-23 00:00:00.967870
54210462,NDS012,Humidity,3,99.83978,2025-02-23 00:00:00.967870
53326461,NDS006,Soil pH,10,4.4,2025-02-22 00:01:15.652948
53326462,NDS006,Soil Nitrogen,12,64068.0,2025-02-22 00:01:15.652948
53326463,NDS006,Soil Phosphorus,13,65535.0,2025-02-22 00:01:15.652948
53326464,NDS006,Soil Potassium,14,65535.0,2025-02-22 00:01:15.652948
53326460,NDS006,Soil EC,11,1352.0,2025-02-22 00:01:15.652948
53326458,NDS006,Soil Moisture,9,46.0,2025-02-22 00:01:15.652948
53326459,NDS006,Soil Temperature,8,26.9,2025-02-22 00:01:15.652948
53326398,NDS005,Soil Temperature,8,27.2,2025-02-22 00:01:10.106925
53326403,NDS005,Soil Potassium,14,792.0,2025-02-22 00:01:10.106925
53326399,NDS005,Soil EC,11,1736.0,2025-02-22 00:01:10.106925
53326397,NDS005,Soil Moisture,9,82.3,2025-02-22 00:01:10.106925
53326400,NDS005,Soil pH,10,5.5,2025-02-22 00:01:10.106925
53326401,NDS005,Soil Nitrogen,12,323.0,2025-02-22 00:01:10.106925
53326402,NDS005,Soil Phosphorus,13,794.0,2025-02-22 00:01:10.106925
53325761,NDS004,Soil Phosphorus,13,766.0,2025-02-22 00:00:06.514781
53325759,NDS004,Soil pH,10,4.6,2025-02-22 00:00:06.514781
53325762,NDS004,Soil Potassium,14,764.0,2025-02-22 00:00:06.514781
53325758,NDS004,Soil EC,11,1677.0,2025-02-22 00:00:06.514781
53325760,NDS004,Soil Nitrogen,12,311.0,2025-02-22 00:00:06.514781
53325756,NDS004,Soil Moisture,9,64.7,2025-02-22 00:00:06.514781
53325757,NDS004,Soil Temperature,8,27.1,2025-02-22 00:00:06.514781
53325750,NDS016,Soil Phosphorus,13,811.0,2025-02-22 00:00:05.179461
53325747,NDS016,Soil EC,11,1771.0,2025-02-22 00:00:05.179461
53325748,NDS016,Soil pH,10,4.8,2025-02-22 00:00:05.179461
53325751,NDS016,Soil Potassium,14,809.0,2025-02-22 00:00:05.179461
53325749,NDS016,Soil Nitrogen,12,331.0,2025-02-22 00:00:05.179461
53325746,NDS016,Soil Temperature,8,27.1,2025-02-22 00:00:05.179461
53325745,NDS016,Soil Moisture,9,75.2,2025-02-22 00:00:05.179461
53325729,NDS011,CO2,1,614.0,2025-02-22 00:00:03.532639
53325730,NDS011,Air Temperature,2,26.602198,2025-02-22 00:00:03.532639
53325731,NDS011,Humidity,3,99.606316,2025-02-22 00:00:03.532639
53325719,NDS012,Soil Moisture,9,37.5,2025-02-22 00:00:03.330113
53325725,NDS012,Soil Potassium,14,373.0,2025-02-22 00:00:03.330113
53325722,NDS012,Soil pH,10,8.4,2025-02-22 00:00:03.330113
53325723,NDS012,Soil Nitrogen,12,143.0,2025-02-22 00:00:03.330113
53325720,NDS012,Soil Temperature,8,27.6,2025-02-22 00:00:03.330113
53325721,NDS012,Soil EC,11,873.0,2025-02-22 00:00:03.330113
53325724,NDS012,Soil Phosphorus,13,378.0,2025-02-22 00:00:03.330113
53325712,NDS015,Soil Moisture,9,41.5,2025-02-22 00:00:02.924391
53325717,NDS015,Soil Phosphorus,13,65535.0,2025-02-22 00:00:02.924391
53325713,NDS015,Soil Temperature,8,27.7,2025-02-22 00:00:02.924391
53325715,NDS015,Soil pH,10,8.2,2025-02-22 00:00:02.924391
53325714,NDS015,Soil EC,11,1441.0,2025-02-22 00:00:02.924391
53325716,NDS015,Soil Nitrogen,12,60523.0,2025-02-22 00:00:02.924391
53325718,NDS015,Soil Potassium,14,65535.0,2025-02-22 00:00:02.924391
53325707,NDS011,Soil EC,11,1336.0,2025-02-22 00:00:02.091502
53325705,NDS011,Soil Moisture,9,57.9,2025-02-22 00:00:02.091502
53325709,NDS011,Soil Nitrogen,12,240.0,2025-02-22 00:00:02.091502
53325706,NDS011,Soil Temperature,8,27.0,2025-02-22 00:00:02.091502
53325711,NDS011,Soil Potassium,14,598.0,2025-02-22 00:00:02.091502
53325710,NDS011,Soil Phosphorus,13,601.0,2025-02-22 00:00:02.091502
53325708,NDS011,Soil pH,10,6.5,2025-02-22 00:00:02.091502
53325694,NDS012,CO2,1,967.0,2025-02-22 00:00:00.274953
53325695,NDS012,Air Temperature,2,26.63157,2025-02-22 00:00:00.274953
53325696,NDS012,Humidity,3,100.0,2025-02-22 00:00:00.274953
52490526,NDS004,Soil Phosphorus,13,763.0,2025-02-21 00:01:02.648670
52490527,NDS004,Soil Potassium,14,761.0,2025-02-21 00:01:02.648670
52490521,NDS004,Soil Moisture,9,61.0,2025-02-21 00:01:02.648670
52490525,NDS004,Soil Nitrogen,12,310.0,2025-02-21 00:01:02.648670
52490522,NDS004,Soil Temperature,8,27.0,2025-02-21 00:01:02.648670
52490523,NDS004,Soil EC,11,1671.0,2025-02-21 00:01:02.648670
52490524,NDS004,Soil pH,10,7.9,2025-02-21 00:01:02.648670
52490472,NDS015,Soil Nitrogen,12,32161.0,2025-02-21 00:00:59.043406
52490473,NDS015,Soil Phosphorus,13,65535.0,2025-02-21 00:00:59.043406
52490474,NDS015,Soil Potassium,14,65535.0,2025-02-21 00:00:59.043406
52490469,NDS015,Soil Temperature,8,27.5,2025-02-21 00:00:59.043406
52490470,NDS015,Soil EC,11,1452.0,2025-02-21 00:00:59.043406
52490468,NDS015,Soil Moisture,9,40.7,2025-02-21 00:00:59.043406
52490471,NDS015,Soil pH,10,7.8,2025-02-21 00:00:59.043406
52490415,NDS006,Soil Moisture,9,45.1,2025-02-21 00:00:53.537212
52490419,NDS006,Soil Nitrogen,12,2202.0,2025-02-21 00:00:53.537212
52490417,NDS006,Soil EC,11,1315.0,2025-02-21 00:00:53.537212
52490421,NDS006,Soil Potassium,14,65535.0,2025-02-21 00:00:53.537212
52490418,NDS006,Soil pH,10,4.3,2025-02-21 00:00:53.537212
52490416,NDS006,Soil Temperature,8,26.8,2025-02-21 00:00:53.537212
52490420,NDS006,Soil Phosphorus,13,65535.0,2025-02-21 00:00:53.537212
52490365,NDS005,Soil pH,10,6.3,2025-02-21 00:00:48.003415
52490363,NDS005,Soil Temperature,8,27.1,2025-02-21 00:00:48.003415
52490362,NDS005,Soil Moisture,9,87.6,2025-02-21 00:00:48.003415
52490368,NDS005,Soil Potassium,14,801.0,2025-02-21 00:00:48.003415
52490366,NDS005,Soil Nitrogen,12,327.0,2025-02-21 00:00:48.003415
52490364,NDS005,Soil EC,11,1754.0,2025-02-21 00:00:48.003415
52490367,NDS005,Soil Phosphorus,13,803.0,2025-02-21 00:00:48.003415
52490181,NDS016,Soil Potassium,14,809.0,2025-02-21 00:00:24.445119
52490180,NDS016,Soil Phosphorus,13,811.0,2025-02-21 00:00:24.445119
52490175,NDS016,Soil Moisture,9,73.4,2025-02-21 00:00:24.445119
52490178,NDS016,Soil pH,10,6.2,2025-02-21 00:00:24.445119
52490176,NDS016,Soil Temperature,8,27.0,2025-02-21 00:00:24.445119
52490177,NDS016,Soil EC,11,1771.0,2025-02-21 00:00:24.445119
52490179,NDS016,Soil Nitrogen,12,331.0,2025-02-21 00:00:24.445119
52490021,NDS012,CO2,1,1007.0,2025-02-21 00:00:03.572203
52490023,NDS012,Humidity,3,99.517815,2025-02-21 00:00:03.572203
52490022,NDS012,Air Temperature,2,26.61555,2025-02-21 00:00:03.572203
52490018,NDS011,CO2,1,631.0,2025-02-21 00:00:03.134260
52490019,NDS011,Air Temperature,2,26.471352,2025-02-21 00:00:03.134260
52490020,NDS011,Humidity,3,99.29504,2025-02-21 00:00:03.134260
52490007,NDS012,Soil Moisture,9,38.9,2025-02-21 00:00:02.127012
52490008,NDS012,Soil Temperature,8,27.5,2025-02-21 00:00:02.127012
52490013,NDS012,Soil Potassium,14,395.0,2025-02-21 00:00:02.127012
52490009,NDS012,Soil EC,11,919.0,2025-02-21 00:00:02.127012
52490012,NDS012,Soil Phosphorus,13,400.0,2025-02-21 00:00:02.127012
52490011,NDS012,Soil Nitrogen,12,153.0,2025-02-21 00:00:02.127012
52490010,NDS012,Soil pH,10,7.8,2025-02-21 00:00:02.127012
52490002,NDS011,Soil EC,11,1342.0,2025-02-21 00:00:01.706571
52490005,NDS011,Soil Phosphorus,13,604.0,2025-02-21 00:00:01.706571
52490003,NDS011,Soil pH,10,6.3,2025-02-21 00:00:01.706571
52490004,NDS011,Soil Nitrogen,12,241.0,2025-02-21 00:00:01.706571
52490000,NDS011,Soil Moisture,9,59.6,2025-02-21 00:00:01.706571
52490006,NDS011,Soil Potassium,14,601.0,2025-02-21 00:00:01.706571
52490001,NDS011,Soil Temperature,8,26.8,2025-02-21 00:00:01.706571
51767387,NDS004,Soil Potassium,14,753.0,2025-02-20 00:00:47.618079
51767386,NDS004,Soil Phosphorus,13,755.0,2025-02-20 00:00:47.618079
51767384,NDS004,Soil pH,10,7.9,2025-02-20 00:00:47.618079
51767382,NDS004,Soil Temperature,8,26.9,2025-02-20 00:00:47.618079
51767381,NDS004,Soil Moisture,9,66.6,2025-02-20 00:00:47.618079
51767383,NDS004,Soil EC,11,1655.0,2025-02-20 00:00:47.618079
51767385,NDS004,Soil Nitrogen,12,306.0,2025-02-20 00:00:47.618079
51767352,NDS015,Soil Moisture,9,40.5,2025-02-20 00:00:44.026599
51767354,NDS015,Soil EC,11,1455.0,2025-02-20 00:00:44.026599
51767353,NDS015,Soil Temperature,8,27.5,2025-02-20 00:00:44.026599
51767355,NDS015,Soil pH,10,7.8,2025-02-20 00:00:44.026599
51767356,NDS015,Soil Nitrogen,12,44641.0,2025-02-20 00:00:44.026599
51767357,NDS015,Soil Phosphorus,13,65535.0,2025-02-20 00:00:44.026599
51767358,NDS015,Soil Potassium,14,65535.0,2025-02-20 00:00:44.026599
51767302,NDS006,Soil Moisture,9,28.6,2025-02-20 00:00:38.504168
51767306,NDS006,Soil Nitrogen,12,16590.0,2025-02-20 00:00:38.504168
51767305,NDS006,Soil pH,10,4.3,2025-02-20 00:00:38.504168
51767307,NDS006,Soil Phosphorus,13,65535.0,2025-02-20 00:00:38.504168
51767304,NDS006,Soil EC,11,880.0,2025-02-20 00:00:38.504168
51767303,NDS006,Soil Temperature,8,26.7,2025-02-20 00:00:38.504168
51767308,NDS006,Soil Potassium,14,65535.0,2025-02-20 00:00:38.504168
51767261,NDS005,Soil EC,11,1778.0,2025-02-20 00:00:32.978733
51767260,NDS005,Soil Temperature,8,27.1,2025-02-20 00:00:32.978733
51767259,NDS005,Soil Moisture,9,93.0,2025-02-20 00:00:32.978733
51767262,NDS005,Soil pH,10,6.0,2025-02-20 00:00:32.978733
51767265,NDS005,Soil Potassium,14,813.0,2025-02-20 00:00:32.978733
51767263,NDS005,Soil Nitrogen,12,332.0,2025-02-20 00:00:32.978733
51767264,NDS005,Soil Phosphorus,13,814.0,2025-02-20 00:00:32.978733
51767150,NDS016,Soil Nitrogen,12,327.0,2025-02-20 00:00:19.448924
51767147,NDS016,Soil Temperature,8,26.9,2025-02-20 00:00:19.448924
51767146,NDS016,Soil Moisture,9,76.6,2025-02-20 00:00:19.448924
51767149,NDS016,Soil pH,10,3.0,2025-02-20 00:00:19.448924
51767148,NDS016,Soil EC,11,1755.0,2025-02-20 00:00:19.448924
51767151,NDS016,Soil Phosphorus,13,803.0,2025-02-20 00:00:19.448924
51767152,NDS016,Soil Potassium,14,802.0,2025-02-20 00:00:19.448924
51767020,NDS011,Soil Potassium,14,559.0,2025-02-20 00:00:03.492123
51767017,NDS011,Soil pH,10,6.5,2025-02-20 00:00:03.492123
51767019,NDS011,Soil Phosphorus,13,563.0,2025-02-20 00:00:03.492123
51767015,NDS011,Soil Temperature,8,26.7,2025-02-20 00:00:03.492123
51767016,NDS011,Soil EC,11,1257.0,2025-02-20 00:00:03.492123
51767018,NDS011,Soil Nitrogen,12,223.0,2025-02-20 00:00:03.492123
51767014,NDS011,Soil Moisture,9,55.2,2025-02-20 00:00:03.492123
51767008,NDS012,Air Temperature,2,26.642252,2025-02-20 00:00:01.941745
51767009,NDS012,Humidity,3,99.7116,2025-02-20 00:00:01.941745
51767007,NDS012,CO2,1,1081.0,2025-02-20 00:00:01.941745
51766996,NDS012,Soil pH,10,7.7,2025-02-20 00:00:00.521748
51766998,NDS012,Soil Phosphorus,13,398.0,2025-02-20 00:00:00.521748
51766994,NDS012,Soil Temperature,8,27.5,2025-02-20 00:00:00.521748
51766993,NDS012,Soil Moisture,9,38.7,2025-02-20 00:00:00.521748
51766999,NDS012,Soil Potassium,14,393.0,2025-02-20 00:00:00.521748
51766997,NDS012,Soil Nitrogen,12,152.0,2025-02-20 00:00:00.521748
51766995,NDS012,Soil EC,11,915.0,2025-02-20 00:00:00.521748
51766992,NDS011,Humidity,3,99.827576,2025-02-20 00:00:00.412486
51766990,NDS011,CO2,1,674.0,2025-02-20 00:00:00.412486
51766991,NDS011,Air Temperature,2,26.495384,2025-02-20 00:00:00.412486
51046398,NDS004,Soil EC,11,1667.0,2025-02-19 00:00:46.684172
51046401,NDS004,Soil Phosphorus,13,761.0,2025-02-19 00:00:46.684172
51046402,NDS004,Soil Potassium,14,759.0,2025-02-19 00:00:46.684172
51046399,NDS004,Soil pH,10,6.0,2025-02-19 00:00:46.684172
51046400,NDS004,Soil Nitrogen,12,309.0,2025-02-19 00:00:46.684172
51046397,NDS004,Soil Temperature,8,26.6,2025-02-19 00:00:46.684172
51046396,NDS004,Soil Moisture,9,64.9,2025-02-19 00:00:46.684172
51046363,NDS015,Soil Nitrogen,12,40546.0,2025-02-19 00:00:43.093366
51046365,NDS015,Soil Potassium,14,65535.0,2025-02-19 00:00:43.093366
51046362,NDS015,Soil pH,10,7.8,2025-02-19 00:00:43.093366
51046364,NDS015,Soil Phosphorus,13,65535.0,2025-02-19 00:00:43.093366
51046359,NDS015,Soil Moisture,9,38.9,2025-02-19 00:00:43.093366
51046361,NDS015,Soil EC,11,1452.0,2025-02-19 00:00:43.093366
51046360,NDS015,Soil Temperature,8,27.1,2025-02-19 00:00:43.093366
51046302,NDS006,Soil pH,10,4.4,2025-02-19 00:00:37.502981
51046300,NDS006,Soil Temperature,8,26.5,2025-02-19 00:00:37.502981
51046299,NDS006,Soil Moisture,9,28.7,2025-02-19 00:00:37.502981
51046305,NDS006,Soil Potassium,14,65535.0,2025-02-19 00:00:37.502981
51046301,NDS006,Soil EC,11,842.0,2025-02-19 00:00:37.502981
51046303,NDS006,Soil Nitrogen,12,18433.0,2025-02-19 00:00:37.502981
51046304,NDS006,Soil Phosphorus,13,65535.0,2025-02-19 00:00:37.502981
51046243,NDS005,Soil Potassium,14,813.0,2025-02-19 00:00:31.873000
51046239,NDS005,Soil EC,11,1778.0,2025-02-19 00:00:31.873000
51046242,NDS005,Soil Phosphorus,13,814.0,2025-02-19 00:00:31.873000
51046238,NDS005,Soil Temperature,8,26.8,2025-02-19 00:00:31.873000
51046237,NDS005,Soil Moisture,9,91.2,2025-02-19 00:00:31.873000
51046240,NDS005,Soil pH,10,6.0,2025-02-19 00:00:31.873000
51046241,NDS005,Soil Nitrogen,12,332.0,2025-02-19 00:00:31.873000
51046093,NDS016,Soil Phosphorus,13,808.0,2025-02-19 00:00:11.789052
51046094,NDS016,Soil Potassium,14,806.0,2025-02-19 00:00:11.789052
51046088,NDS016,Soil Moisture,9,75.6,2025-02-19 00:00:11.789052
51046090,NDS016,Soil EC,11,1765.0,2025-02-19 00:00:11.789052
51046091,NDS016,Soil pH,10,5.7,2025-02-19 00:00:11.789052
51046089,NDS016,Soil Temperature,8,26.7,2025-02-19 00:00:11.789052
51046092,NDS016,Soil Nitrogen,12,329.0,2025-02-19 00:00:11.789052
51046019,NDS012,CO2,1,1072.0,2025-02-19 00:00:03.098193
51046021,NDS012,Humidity,3,99.71313,2025-02-19 00:00:03.098193
51046020,NDS012,Air Temperature,2,26.30846,2025-02-19 00:00:03.098193
51046016,NDS011,CO2,1,688.0,2025-02-19 00:00:02.842660
51046017,NDS011,Air Temperature,2,26.174944,2025-02-19 00:00:02.842660
51046018,NDS011,Humidity,3,99.92828,2025-02-19 00:00:02.842660
51046014,NDS012,Soil Potassium,14,408.0,2025-02-19 00:00:01.623581
51046013,NDS012,Soil Phosphorus,13,413.0,2025-02-19 00:00:01.623581
51046008,NDS012,Soil Moisture,9,41.8,2025-02-19 00:00:01.623581
51046010,NDS012,Soil EC,11,945.0,2025-02-19 00:00:01.623581
51046009,NDS012,Soil Temperature,8,27.2,2025-02-19 00:00:01.623581
51046011,NDS012,Soil pH,10,7.8,2025-02-19 00:00:01.623581
51046012,NDS012,Soil Nitrogen,12,158.0,2025-02-19 00:00:01.623581
51046001,NDS011,Soil Moisture,9,52.9,2025-02-19 00:00:01.352755
51046006,NDS011,Soil Phosphorus,13,546.0,2025-02-19 00:00:01.352755
51046003,NDS011,Soil EC,11,1222.0,2025-02-19 00:00:01.352755
51046005,NDS011,Soil Nitrogen,12,216.0,2025-02-19 00:00:01.352755
51046004,NDS011,Soil pH,10,6.4,2025-02-19 00:00:01.352755
51046007,NDS011,Soil Potassium,14,542.0,2025-02-19 00:00:01.352755
51046002,NDS011,Soil Temperature,8,26.5,2025-02-19 00:00:01.352755
50296980,NDS004,Soil Temperature,8,26.9,2025-02-18 00:01:05.001087
50296983,NDS004,Soil Nitrogen,12,317.0,2025-02-18 00:01:05.001087
50296981,NDS004,Soil EC,11,1705.0,2025-02-18 00:01:05.001087
50296979,NDS004,Soil Moisture,9,66.0,2025-02-18 00:01:05.001087
50296985,NDS004,Soil Potassium,14,777.0,2025-02-18 00:01:05.001087
50296982,NDS004,Soil pH,10,5.6,2025-02-18 00:01:05.001087
50296984,NDS004,Soil Phosphorus,13,779.0,2025-02-18 00:01:05.001087
50296937,NDS015,Soil Phosphorus,13,65535.0,2025-02-18 00:01:01.408263
50296938,NDS015,Soil Potassium,14,65535.0,2025-02-18 00:01:01.408263
50296933,NDS015,Soil Temperature,8,27.4,2025-02-18 00:01:01.408263
50296936,NDS015,Soil Nitrogen,12,65124.0,2025-02-18 00:01:01.408263
50296935,NDS015,Soil pH,10,7.8,2025-02-18 00:01:01.408263
50296932,NDS015,Soil Moisture,9,39.3,2025-02-18 00:01:01.408263
50296934,NDS015,Soil EC,11,1464.0,2025-02-18 00:01:01.408263
50296872,NDS006,Soil Moisture,9,27.3,2025-02-18 00:00:55.901021
50296877,NDS006,Soil Phosphorus,13,65535.0,2025-02-18 00:00:55.901021
50296874,NDS006,Soil EC,11,827.0,2025-02-18 00:00:55.901021
50296876,NDS006,Soil Nitrogen,12,19987.0,2025-02-18 00:00:55.901021
50296873,NDS006,Soil Temperature,8,26.7,2025-02-18 00:00:55.901021
50296875,NDS006,Soil pH,10,4.9,2025-02-18 00:00:55.901021
50296878,NDS006,Soil Potassium,14,65535.0,2025-02-18 00:00:55.901021
50296825,NDS005,Soil Moisture,9,85.5,2025-02-18 00:00:50.350478
50296828,NDS005,Soil pH,10,5.5,2025-02-18 00:00:50.350478
50296831,NDS005,Soil Potassium,14,776.0,2025-02-18 00:00:50.350478
50296829,NDS005,Soil Nitrogen,12,316.0,2025-02-18 00:00:50.350478
50296827,NDS005,Soil EC,11,1703.0,2025-02-18 00:00:50.350478
50296826,NDS005,Soil Temperature,8,27.1,2025-02-18 00:00:50.350478
50296830,NDS005,Soil Phosphorus,13,778.0,2025-02-18 00:00:50.350478
50296421,NDS016,Soil Nitrogen,12,336.0,2025-02-18 00:00:11.026182
50296423,NDS016,Soil Potassium,14,821.0,2025-02-18 00:00:11.026182
50296422,NDS016,Soil Phosphorus,13,823.0,2025-02-18 00:00:11.026182
50296419,NDS016,Soil EC,11,1796.0,2025-02-18 00:00:11.026182
50296420,NDS016,Soil pH,10,5.9,2025-02-18 00:00:11.026182
50296417,NDS016,Soil Moisture,9,75.6,2025-02-18 00:00:11.026182
50296418,NDS016,Soil Temperature,8,26.9,2025-02-18 00:00:11.026182
50296352,NDS012,Air Temperature,2,26.335165,2025-02-18 00:00:04.396697
50296351,NDS012,CO2,1,1048.0,2025-02-18 00:00:04.396697
50296353,NDS012,Humidity,3,99.65514,2025-02-18 00:00:04.396697
50296348,NDS011,CO2,1,778.0,2025-02-18 00:00:03.862626
50296349,NDS011,Air Temperature,2,26.391241,2025-02-18 00:00:03.862626
50296350,NDS011,Humidity,3,99.81537,2025-02-18 00:00:03.862626
50296338,NDS012,Soil Nitrogen,12,173.0,2025-02-18 00:00:02.940881
50296339,NDS012,Soil Phosphorus,13,447.0,2025-02-18 00:00:02.940881
50296334,NDS012,Soil Moisture,9,41.0,2025-02-18 00:00:02.940881
50296340,NDS012,Soil Potassium,14,442.0,2025-02-18 00:00:02.940881
50296335,NDS012,Soil Temperature,8,27.5,2025-02-18 00:00:02.940881
50296337,NDS012,Soil pH,10,7.6,2025-02-18 00:00:02.940881
50296336,NDS012,Soil EC,11,1016.0,2025-02-18 00:00:02.940881
50296329,NDS011,Soil EC,11,1208.0,2025-02-18 00:00:02.428231
50296333,NDS011,Soil Potassium,14,536.0,2025-02-18 00:00:02.428231
50296332,NDS011,Soil Phosphorus,13,539.0,2025-02-18 00:00:02.428231
50296328,NDS011,Soil Temperature,8,26.8,2025-02-18 00:00:02.428231
50296327,NDS011,Soil Moisture,9,55.0,2025-02-18 00:00:02.428231
50296330,NDS011,Soil pH,10,6.4,2025-02-18 00:00:02.428231
50296331,NDS011,Soil Nitrogen,12,213.0,2025-02-18 00:00:02.428231
49407288,NDS015,Soil Phosphorus,13,667.0,2025-02-17 00:00:23.763951
49407287,NDS015,Soil Nitrogen,12,268.0,2025-02-17 00:00:23.763951
49407284,NDS015,Soil Temperature,8,27.2,2025-02-17 00:00:23.763951
49407285,NDS015,Soil EC,11,1473.0,2025-02-17 00:00:23.763951
49407286,NDS015,Soil pH,10,8.3,2025-02-17 00:00:23.763951
49407289,NDS015,Soil Potassium,14,664.0,2025-02-17 00:00:23.763951
49407283,NDS015,Soil Moisture,9,41.2,2025-02-17 00:00:23.763951
49407231,NDS006,Soil EC,11,900.0,2025-02-17 00:00:19.323184
49407229,NDS006,Soil Moisture,9,27.0,2025-02-17 00:00:19.323184
49407234,NDS006,Soil Phosphorus,13,391.0,2025-02-17 00:00:19.323184
49407233,NDS006,Soil Nitrogen,12,149.0,2025-02-17 00:00:19.323184
49407232,NDS006,Soil pH,10,5.9,2025-02-17 00:00:19.323184
49407230,NDS006,Soil Temperature,8,27.4,2025-02-17 00:00:19.323184
49407235,NDS006,Soil Potassium,14,386.0,2025-02-17 00:00:19.323184
49407212,NDS005,Soil pH,10,5.6,2025-02-17 00:00:16.882038
49407209,NDS005,Soil Moisture,9,72.0,2025-02-17 00:00:16.882038
49407215,NDS005,Soil Potassium,14,718.0,2025-02-17 00:00:16.882038
49407213,NDS005,Soil Nitrogen,12,291.0,2025-02-17 00:00:16.882038
49407211,NDS005,Soil EC,11,1583.0,2025-02-17 00:00:16.882038
